id	filename	md5	size	state	data_category	data_type	project_id	case_submitter_id	sample_submitter_id	sample_type	type	aliquot	id_v22	filename_v22	md5_v22	size_v22
858f8533-0451-4751-8581-10a93d1dbfcd	299ce7ef-d929-4311-ad76-ba5938c46ebd.rna_seq.star_splice_junctions.tsv.gz	18e2f63e9d592026dabfa1ab929973d9	3300579	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3N-01857	C3N-01857-02, C3N-01857-01	Primary Tumor, Primary Tumor	splice_junction	CPT0162140010	f8f3e408-763e-430e-b87c-c1cd3382cb08	0f69726c-edd1-4f9d-9d1d-bbdfaed9f920.rna_seq.star_splice_junctions.tsv.gz	a6504a98ee2aa02bc0e6d0566575fd91	3257419
859816ec-e9ec-42ed-ac2e-da21b2050420	CPTAC-3.fa510930-8a64-46e4-8d0c-529266d72110.arriba.rna_fusion.bedpe	da11c2d8dc565bb3118679176ab3b01b	1101	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-02374	C3N-02374-01, C3N-02374-02	Primary Tumor, Primary Tumor	arriba_bedpe	CPT0146380007	202e48dd-4b15-4e7c-aa5c-2bd095c0b704	7ce7e199-37f8-46e9-a4b1-4b7b0f0f8df2.arriba.rna_fusion.bedpe	82b5fd6282caa17701453d814d163afe	896
85adad44-53f7-4151-83c9-28b8f7107ef1	CPTAC-3.0c30a696-c9c3-4d84-977f-af421a31ded0.arriba.rna_fusion.bedpe	839f494d278a0474ebcce313270ec322	2653	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-00498	C3N-00498-04, C3N-00498-02	Primary Tumor, Primary Tumor	arriba_bedpe	CPT0013000007	c8436523-b7bc-4eeb-a758-9c33397cbb79	58c57634-d797-444b-be73-35b0999eb8fe.arriba.rna_fusion.bedpe	186dff0458c9ddbf26f76c274e70c686	2611
85c601f3-e32e-4121-b02b-abed7bae1e31	fc8fe573-00d1-4b55-af9f-4aea8446fe6e.wxs.aliquot_ensemble_raw.maf.gz	2caf24c41f55bc9655821da4bdb37adf	228233	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3L-02465	C3L-02465-02, C3L-02465-31	Primary Tumor, Blood Derived Normal	wxs_protected_maf	CPT0124250002,CPT0125570009	544e3081-ce1c-40c2-946b-40a97b4a3669	ab8a0876-46c1-494a-8a18-7c07a57998bb.wxs.aliquot_ensemble_raw.maf.gz	5dbdbf9fa87db13806695ce38ca7ccb3	176177
85c9da04-c2ff-4703-bc85-f442395a61ec	f29eeb6a-1de4-4262-b113-d99108ce30c6.wgs.ASCAT.gene_level.copy_number_variation.tsv	f147f39f28b9a9f32fca4df545f234d1	3441260	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-01031	C3L-01031-31, C3L-01031-01	Blood Derived Normal, Primary Tumor	ascat_gene_level_cnv	CPT0127270006,CPT0128520002	449b3165-c3f5-46d3-871a-f9627c7a8c8c	227cb2af-64a6-488e-acbe-d25df9175c39.wgs.ASCAT.gene_level.copy_number_variation.tsv	017c1af4ce217735125f98e64aac102c	3481180
85ccf3c2-fe44-49f7-8dca-ce8ec29c7907	969feda5-e8c7-4fa9-9b8c-efaf5a1b2fee.wxs.aliquot_ensemble_raw.maf.gz	3e95d2c3c59428aad7fca477e354caf7	268900	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3L-04849	C3L-04849-02, C3L-04849-31	Primary Tumor, Blood Derived Normal	wxs_protected_maf	CPT0248520006,CPT0248540002	bd0cb96d-343a-4e01-a998-772076be5497	83cc0196-060d-43aa-921c-e1075823ad8e.wxs.aliquot_ensemble_raw.maf.gz	5475500e3fedf7f1a2e00d6c7a8fd0f3	218384
85ecfadd-648f-4e5c-8244-e9d8337b0c23	3b7b9b45-e007-4a08-bc31-eab5e101f38c.wgs.ASCAT.gene_level.copy_number_variation.tsv	e585a62e59e3565cbb390d12c68b3843	3443064	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-04849	C3L-04849-02, C3L-04849-31	Primary Tumor, Blood Derived Normal	ascat_gene_level_cnv	CPT0248520006,CPT0248540002	fbc818b6-ddef-4266-8e86-250f77dc75a1	44c61555-ff38-44a1-b308-062fbb9c4291.wgs.ASCAT.gene_level.copy_number_variation.tsv	ac1b23eee0386386395384689dbbe1a3	3483026
85f655a9-b691-45a6-a253-f1b73635ece7	6f6c6c8b-b4e4-4d5c-9174-56336a11189e.rna_seq.star_splice_junctions.tsv.gz	dbaa0b78019ce4b3d45684674aa1a727	3191104	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3N-00247	C3N-00247-02	Primary Tumor	splice_junction	CPT0089880006	59c7e901-2d9e-4ae6-8145-35b0628caef3	fd47b4c4-305d-45f1-8e69-357bd315c935.rna_seq.star_splice_junctions.tsv.gz	d6e1cd4cf389782beedee2123d96e3d6	3159095
860cbad7-ce36-4dcf-a772-0e46d13b3015	eb86db8f-1b68-4c90-9af2-f2eb7152d32f.rna_seq.augmented_star_gene_counts.tsv	b4164a61317cb14dbc347db8c2977231	4233465	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-02604	C3L-02604-01	Primary Tumor	star_count	CPT0161770010	280ce806-3cff-4759-9aa5-6fe04ca0308b	c61d4a08-de5c-4135-99d6-a3edee8a2876.rna_seq.star_gene_counts.tsv.gz	1795076a715c281590224ab88bcf7485	417902
8611ab64-5e78-4bb1-a0e2-7126b733f1d4	CPTAC-3.4d0735f8-cc84-4b8c-aef9-eb3343bd964a.arriba.rna_fusion.bedpe	cdd65abe7213d2913ab5a93568119daa	972	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-00322	C3N-00322-03	Primary Tumor	arriba_bedpe	CPT0010430009	25a654b3-e458-4817-85fa-f9acf319b9a1	277b728a-9dfd-43d8-8129-d22071cc78e4.arriba.rna_fusion.bedpe	4676770da334268cee5d05b3cad95932	1160
8637197e-fd2b-48de-a99b-83be756da985	78a5da36-a13e-4177-acb3-d5fec8b6808d.rna_seq.augmented_star_gene_counts.tsv	0ac049c1efd12d75d7e2e460a28937d4	4238489	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00574	C3N-00574-01	Primary Tumor	star_count	CPT0090860006	5d69f582-431d-4507-bcc9-ba205ad87ec8	7572071d-2cf6-49e9-aef8-cc5a304e0777.rna_seq.star_gene_counts.tsv.gz	a109cc3de0bfefc65b57ea220d9b7e18	426351
86418530-e761-461b-b982-813ba9b94794	2fc4427e-d9e1-41fb-b0b6-22c44464035b.wxs.aliquot_ensemble_masked.maf.gz	a1928deb178bd5138a88d46642d2112a	512224	validated	Simple Nucleotide Variation	Masked Somatic Mutation	CPTAC-3	C3N-02700	C3N-02700-01, C3N-02700-71	Primary Tumor, Blood Derived Normal	wxs_public_maf	CPT0177010006,CPT0177130002	be4e7362-6e13-4a97-93ca-61c369e4bfef	524e0a3f-26d0-4743-9933-fe94611114d0.wxs.aliquot_ensemble_masked.maf.gz	539e1db9cf289e2c1ed335906f3e91f5	412640
8644b0ee-07f3-4963-8e9d-310546f4f9f0	478395e7-4b51-4ebb-a5fb-c30512c55dcd.wgs.ASCAT.gene_level.copy_number_variation.tsv	5e124604bf8631c613d1bf66056203c2	3443578	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-02219	C3L-02219-01, C3L-02219-31	Primary Tumor, Blood Derived Normal	ascat_gene_level_cnv	CPT0104630009,CPT0105160002	ed4e5508-6e28-471b-9b28-19cb4a64ae7b	24c20e17-eff8-428b-9a96-ed7a2b2ab44e.wgs.ASCAT.gene_level.copy_number_variation.tsv	e1fa5bc120663e7a8516daac575fe2d7	3483572
86490f09-7721-4c88-a820-70ef83393495	6c65eb96-ab56-486e-bccc-74be1e7e0fae.wxs.aliquot_ensemble_masked.maf.gz	c7c19184b06092754f716a207c8436cc	29956	validated	Simple Nucleotide Variation	Masked Somatic Mutation	CPTAC-3	C3N-01857	C3N-01857-02, C3N-01857-31, C3N-01857-01	Primary Tumor, Blood Derived Normal, Primary Tumor	wxs_public_maf	CPT0162140007,CPT0162170002	e2114a6f-6545-4c6e-b361-94a84bdc4b46	f411a322-a36b-48de-a823-f67bfcabc5bf.wxs.aliquot_ensemble_masked.maf.gz	a0940b46cfcaeeaab2e23b8b87a9736b	25908
8652f965-2ce3-442b-9a00-94eee97dafc4	CPTAC-3.5d3e53d8-6ef5-4b53-9655-239810f984eb.arriba.rna_fusion.bedpe	b3f8fd7f661bf5d3788c7c30ecafadc2	2288	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-02700	C3N-02700-01	Primary Tumor	arriba_bedpe	CPT0177010009	b5d6e676-e526-45ba-9013-97cf2f19a372	cac70551-c829-4b5d-b4c9-4e95dfa9e390.arriba.rna_fusion.bedpe	1ace8abfd633f3c36aa2023950df56a6	2606
86626d79-e265-4a8a-bf53-99f6ba24c2f2	CPTAC-3.3564b660-882b-43f6-a26e-a6b02c2b4544.arriba.rna_fusion.bedpe	e7247a2499c1c4084ab90338e2fa23bd	922	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-01283	C3L-01283-01	Primary Tumor	arriba_bedpe	CPT0079380006	8859784e-e88d-471f-8899-65c614ddaea0	2cc5c6ce-6947-4374-b477-1578b0085ca5.arriba.rna_fusion.bedpe	ce25f4f0f7b3e3b359bbe871890db0e1	527
86669e68-52f2-45c0-b69b-e41b774e0ac0	CPTAC-3.5c661929-d544-456a-987e-1f8256addf42.arriba.rna_fusion.bedpe	e07bad587847e15bf4a3fa85318a9b0e	2838	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-01632	C3L-01632-02	Primary Tumor	arriba_bedpe	CPT0086750006	9e7b4bb9-b78b-4cc2-ba63-849d46dbc7a0	48726d30-3b14-4373-8360-4ccbcd6cd429.arriba.rna_fusion.bedpe	b2b5ae67ecd966a871e081884987a427	3696
867967d5-1c49-40d9-96e8-646af8a46237	CPTAC-3.6fb23f03-8292-4b9f-9932-82c01f8093c0.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-04848	C3L-04848-03, C3L-04848-01	Primary Tumor, Primary Tumor	star_fusion_bedpe	CPT0248410010	dd78d3ca-1b4f-483e-90db-a4bb14c26b50	17df8353-e317-489b-9198-f34f3516544a.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229
867f659d-5375-4d87-8e2c-58982263a684	CPTAC-3.ba06921d-8b59-4529-9180-3308d38f568a.arriba.rna_fusion.bedpe	3e49fb2cc6510813c1d6d2cab0a400df	6665	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-03260	C3L-03260-01	Primary Tumor	arriba_bedpe	CPT0189250009	40d468bd-7c92-4d7d-8f15-70fedca1779b	9c42e5af-0c75-4831-9b00-e4de2c7be177.arriba.rna_fusion.bedpe	f999ee85b8ab0062b57d1c748aae5c9f	7966
8689c9ca-8455-4109-b9be-d057a2063331	e29a7b73-5f63-45f2-993b-57766f0bd38a.rna_seq.star_splice_junctions.tsv.gz	87709b9c81a12bda2e06816ba7206519	2717548	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3L-00561	C3L-00561-01	Primary Tumor	splice_junction	CPT0023350009	291cda24-570f-4a64-a563-3e41c5f50fe5	1e95d912-19ec-45d1-aea2-d587eb9feb65.rna_seq.star_splice_junctions.tsv.gz	bc67f72671e12ddf6c1d56374d3d7b7b	2689480
868d4ffc-3674-4b57-a1b9-048166fe89f1	CPTAC-3.1c8d9b77-fefd-4e57-90f6-e38b6e47ae35.arriba.rna_fusion.bedpe	1ca617f1c864aaf7434e33123a81c1cd	5945	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-00180	C3N-00180-02	Primary Tumor	arriba_bedpe	CPT0066780009	314b1278-54b7-4286-9706-5cfceb1db4ce	c72a200f-ea18-4d5c-bf2c-5df101de5db0.arriba.rna_fusion.bedpe	f06d8a46749b2051a2fc1008950bc444	6568
86926043-3e0a-4a74-b920-dc0149bb4384	25a66f0f-dbb0-4c43-98b9-a05dc3899a15.rna_seq.star_splice_junctions.tsv.gz	f66c0ab69a6152528502e0b010fe09fd	3770952	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3N-03486	C3N-03486-03	Primary Tumor	splice_junction	CPT0195510006	ee7ea1da-99d0-431d-b4de-748aa2f910fc	5ffc622a-fc2f-4e34-9bbb-26b88cd9e12c.rna_seq.star_splice_junctions.tsv.gz	255858dd3f4c10fb81c867b0ba88f8ff	3729124
869c88d9-66c1-4e0d-862b-b988b6c28cc3	d19c3f37-b102-4156-8b13-cb5ae9193f4a.wxs.aliquot_ensemble_masked.maf.gz	dc5bf04975a73529533702e929b9781c	38488	validated	Simple Nucleotide Variation	Masked Somatic Mutation	CPTAC-3	C3L-00771	C3L-00771-01, C3L-00771-71	Primary Tumor, Blood Derived Normal	wxs_public_maf	CPT0026770009,CPT0026830002	5890afa5-a3d2-475e-92c5-258d0c4fe3d7	1113480e-d235-4d79-a02b-100c3c04d9c7.wxs.aliquot_ensemble_masked.maf.gz	24a601fd404d8d25fc18e3e1c89401b1	29479
86ab1d93-343c-47dd-a815-c5aee5f6d50e	1657342c-015c-4a02-a740-f4f29b3b1fb6.wxs.aliquot_ensemble_raw.maf.gz	d8d95615f254efba512cdce5728b5b40	205508	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3L-04027	C3L-04027-31, C3L-04027-01	Blood Derived Normal, Primary Tumor	wxs_protected_maf	CPT0254680006,CPT0254840002	83f2e1b2-00e0-4a8a-9dc4-54c335c7d9d4	da42134c-423e-4989-9881-4b17c600addd.wxs.aliquot_ensemble_raw.maf.gz	fcbb939472407c466871be3bbaf6a627	159672
86e31630-23b0-4617-a760-df81831ef427	74e4cad1-e75a-4ab4-a79e-d3ca48d77b60.rna_seq.augmented_star_gene_counts.tsv	c60df42942c9f4fbc6c1b55d2e73f18b	4233797	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00449	C3L-00449-01	Primary Tumor	star_count	CPT0007100006	55dd0dac-fdbe-4e4e-9871-e049073a85b1	75ca608c-6d4d-439d-b969-862069116359.rna_seq.star_gene_counts.tsv.gz	87ce2342480796ce3a64f12ade97a3a6	420120
86e9c504-a15c-4593-bce4-7ee1dc2e073f	bf04cae1-f4ad-48de-8ef0-24a6c8646fd8.wxs.aliquot_ensemble_raw.maf.gz	4a6bf21e59c9b8c32da179504988116f	332155	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3L-03748	C3L-03748-31, C3L-03748-04	Blood Derived Normal, Primary Tumor	wxs_protected_maf	CPT0217060006,CPT0218000002	9d13bda8-e54f-406e-a610-af21a430687e	54f29451-8ebf-44d5-befe-27ba7b7f9190.wxs.aliquot_ensemble_raw.maf.gz	ac1be8ba20f1769d2fe1ef46ab8e3f0e	282190
86ea9269-af23-467e-be87-6ce462a3cdee	CPTAC-3.8c179d9f-c516-442d-97e9-e2c6e57d5512.star_fusion.rna_fusion.bedpe	c5092facad3b28fb08919448f41c71d9	513	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-02648	C3L-02648-02	Primary Tumor	star_fusion_bedpe	CPT0204600007	21e01131-15a7-4ea6-a2c2-3172d5f885b8	c9021264-c4d1-44a6-af95-a3bdecfdf171.star_fusion.rna_fusion.bedpe	06adb6af435ddceb6b07ba53fcc20afe	4232
86fa315e-a54f-444c-825c-fb85ba21b843	6711aa71-ad63-4539-bd60-2870e152ab98.rna_seq.augmented_star_gene_counts.tsv	8d001233048ef4c47050ef72d5e0af3d	4237540	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00380	C3N-00380-01	Primary Tumor	star_count	CPT0021240006	37f2713c-9d9e-4af0-a72c-b294e29cd864	b37b244c-93ce-4dc1-be22-0963cb39d48c.rna_seq.star_gene_counts.tsv.gz	07c2457950e3a0d51f890554a7349140	416705
86fd60f1-a194-411d-b4df-2deb6b47489e	83d5f846-948d-4495-a6a2-b0d20e76caff.wxs.aliquot_ensemble_raw.maf.gz	d43b958689ceac8f9008c36050853610	475728	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3N-00665	C3N-00665-31, C3N-00665-01	Blood Derived Normal, Primary Tumor	wxs_protected_maf	CPT0093360009,CPT0093440002	e22d3bb7-5b57-429d-8d94-6175e2430d50	8927e476-4269-4b48-9edd-667a148ded7f.wxs.aliquot_ensemble_raw.maf.gz	342fbf9961cdfd943c27799aecedf5d4	387235
871eb2df-8cb3-4ebe-8c81-40fe0030a9aa	CPTAC-3.84843bac-4f70-4a59-ade4-5b9bb4cc1289.arriba.rna_fusion.bedpe	1366b24bd62961daab275595e63a094f	2375	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-00995	C3L-00995-02	Primary Tumor	arriba_bedpe	CPT0169890009	166fc2f5-97cb-4e65-9f9d-ac22d24f9bc1	ef24d05b-eba5-473d-af90-b957ae0555da.arriba.rna_fusion.bedpe	a683830d6947589a743d1b3e76e6ff1a	2843
872bad3a-5f4a-48fb-9310-ffbc7927972a	fb9f067a-82fb-4d44-a888-ccbff71d329b.rna_seq.augmented_star_gene_counts.tsv	6fed397d9787f4613a3c4bfb9f9b0a60	4231550	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00154	C3N-00154-04	Primary Tumor	star_count	CPT0081880009	a79bce2c-5062-4538-b59f-884c41c89efb	69d47cfc-bc94-45ac-9513-98c444ca034d.rna_seq.star_gene_counts.tsv.gz	2a1ca30035112a77d70b576fdb9cbff0	416118
872d2021-2321-4296-8cb7-44b37191c0e3	e0fae192-8c82-45da-ab19-4ae3e7000460.wxs.aliquot_ensemble_raw.maf.gz	b9d59caf4f448c387d71f47bc1f777f2	248281	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3N-00310	C3N-00310-31, C3N-00310-01	Blood Derived Normal, Primary Tumor	wxs_protected_maf	CPT0008980009,CPT0009030002	c169a718-cb98-4cee-a37c-5d0c94fab081	7aecd049-1019-441f-827d-94806e0e89e3.wxs.aliquot_ensemble_raw.maf.gz	a09474c700ce1ba9957f1330f52d40ce	196418
873771c7-b709-49cf-805f-817a2b091979	da0b875a-a0b2-48fe-9a46-fa0617776621.rna_seq.augmented_star_gene_counts.tsv	236cc6de2a9dbbc88fd43528dcf9b9ca	4242958	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-04014	C3L-04014-02	Primary Tumor	star_count	CPT0233600009	05bc2fcf-398d-46a1-a566-9abbd0316ab7	fbcfe259-7f64-470c-9dcb-ba8888d4c7e0.rna_seq.star_gene_counts.tsv.gz	3ca93b6441a7d54134e6b27431639d78	429731
873811a2-86fc-414e-a84a-8f00eb2475ac	CPTAC-3.87245bdb-b0e6-4cbe-a495-74256b2341b1.star_fusion.rna_fusion.bedpe	e9a6de6d511f22a7b8598f5044d5bec8	1729	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-01814	C3N-01814-01, C3N-01814-02	Primary Tumor, Primary Tumor	star_fusion_bedpe	CPT0167860010	40e47556-b311-4ee7-b55b-951d6afd482d	63cfcd3c-f29b-4c43-8330-150ea7fa7f24.star_fusion.rna_fusion.bedpe	95b43319f9ad5953e723c62fda89f384	1522
8748bca4-9e1a-42c0-9764-40101312c84e	ed77996c-2354-4dca-8262-a326dff7a3b2.wgs.ASCAT.gene_level.copy_number_variation.tsv	d0dcc05539c368811a10d44671a3674d	3441263	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-00279	C3L-00279-03, C3L-00279-31, C3L-00279-02	Primary Tumor, Blood Derived Normal, Primary Tumor	ascat_gene_level_cnv	CPT0081730001,CPT0082740010	fbb3a1d4-8b30-47c0-b0af-f0ad1828f7ef	2d0e323f-b465-442a-969d-34d63b9934db.wgs.ASCAT.gene_level.copy_number_variation.tsv	134f04804b71da3025ddebaedaf6f63a	3481183
875e6c2a-fcaf-4be5-9841-8da8cbed21e4	CPTAC-3.6af0316a-4982-414d-a51f-1530295b84cb.arriba.rna_fusion.bedpe	605316854f63c9c1f022f4714bb813a9	1750	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3N-00200	C3N-00200-02	Primary Tumor	arriba_bedpe	CPT0017870009	f949e772-44f7-4138-9b3e-0793a4491168	4d9d266f-6b98-47ab-a844-4dfe58abab75.arriba.rna_fusion.bedpe	a0f7e6322d5e95136eefbd919e528594	1904
8775d86f-4420-47ac-a752-a47eb8a380cd	e7a08f4b-ce10-476d-bfe4-0153b86f8dfd.rna_seq.augmented_star_gene_counts.tsv	545e70fabeda78e4e39f51c33eea92ef	4238190	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-03962	C3L-03962-03	Primary Tumor	star_count	CPT0233120013	c935e48c-eb92-4d64-86ff-06c8849e5a05	a1bf4d6e-c4a6-436e-a5c6-bc92c559efae.rna_seq.star_gene_counts.tsv.gz	69eb2f19f8925ec736705dfa256f29f8	421941
87959294-53f9-4e71-8361-3f82f31e6cb0	CPTAC-3.d35474de-f714-40b4-8446-c85622f02592.star_fusion.rna_fusion.bedpe	06f1b6df84a7225fc7c90eef8559bd94	1327	validated	Structural Variation	Transcript Fusion	CPTAC-3	C3L-03968	C3L-03968-01	Primary Tumor	star_fusion_bedpe	CPT0228220009	c365ff45-64a8-4132-b64d-faaaf93cb0a3	581426e4-3fb5-4988-aef2-70bd7c9626d6.star_fusion.rna_fusion.bedpe	e72f34cbc6d3c7b8424095a4bd6b3092	1346
87982e48-bd81-4c87-8f2d-de31a5215984	65a931e7-d01c-4f9a-992d-6b34ab08c46d.rna_seq.star_splice_junctions.tsv.gz	92f35e4525aa0b3500d829d33a3702bd	3307312	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3N-02425	C3N-02425-01, C3N-02425-02	Primary Tumor, Primary Tumor	splice_junction	CPT0183250010	6983aa15-e42a-4be5-a617-0a84614cfacd	9a73ec47-fd01-46c2-8cd0-0f5a072fe8b2.rna_seq.star_splice_junctions.tsv.gz	c4dd290668899b00b0f7111b463a03f2	3271162
87b5bb1c-489a-4f38-b213-5b0293954c92	5cfd2d85-0850-42f9-81d2-5d0c6582f7a1.wgs.ASCAT.gene_level.copy_number_variation.tsv	43e97eb7bc4c8b5851dc4cd2a8dc8f87	3441173	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-00422	C3L-00422-02, C3L-00422-31, C3L-00422-01	Primary Tumor, Blood Derived Normal, Primary Tumor	ascat_gene_level_cnv	CPT0081740002,CPT0082850010	2b327b84-a358-4028-a59b-618e6093f055	3010ecc4-8a85-4f29-994b-afa322b90bb5.wgs.ASCAT.gene_level.copy_number_variation.tsv	4b620046eebc529dc15990b0d2068267	3481055
87cfc211-1c91-40f1-8e29-c06a384d02fa	fbb54a84-55b1-44f8-9874-d6d10e05c578.wxs.aliquot_ensemble_raw.maf.gz	b71ae9fb6757fe26b7fc96f04040982b	122809	validated	Simple Nucleotide Variation	Aggregated Somatic Mutation	CPTAC-3	C3L-03395	C3L-03395-02, C3L-03395-31	Primary Tumor, Blood Derived Normal	wxs_protected_maf	CPT0265950002,CPT0276010006	57e56309-dc8c-4f1f-8616-ecddcb64a987	29b62cd6-5daa-4b85-b20b-6bfbc7f2300f.wxs.aliquot_ensemble_raw.maf.gz	2059ef04914d725a705fa6d2761e5ff9	91478
87cff156-904f-4b52-940f-95d0b3e6bbc6	964bf13e-725c-4d38-9240-ced27b2100d9.rna_seq.augmented_star_gene_counts.tsv	521c8bb2aab660646a934021e8f67faa	4235180	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00604	C3L-00604-01	Primary Tumor	star_count	CPT0063810009	2973f601-197d-422b-a1bf-9a26d175ab01	be6c35c0-822a-4f9e-b5c0-56554ce4ec60.rna_seq.star_gene_counts.tsv.gz	7379695b0506446252f185117efe1b7d	422305
87db2f51-5565-4904-a158-08180ce0da83	eadb4ebe-0755-48d9-8513-61eda12cf87d.rna_seq.augmented_star_gene_counts.tsv	464d374fe2c8330243b58e8ad4d48216	4245350	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00579	C3N-00579-02	Primary Tumor	star_count	CPT0069520006	a379dfaa-303e-4414-b0b6-3aa70dddc77f	46de20a6-2f2c-4fc9-ba61-36f44c26c682.rna_seq.star_gene_counts.tsv.gz	788d3f953b8584bf8ce0fa729c5e0c39	429534
87e33be6-e270-4525-a98a-074fc273cc7f	8e225110-db7c-4c56-b12c-25978455bdc6.wgs.ASCAT.gene_level.copy_number_variation.tsv	7ca9d2c4658757ee89fe47ac0a3a89b2	3443610	validated	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-00175	C3N-00175-02, C3N-00175-31	Primary Tumor, Blood Derived Normal	ascat_gene_level_cnv	CPT0013880009,CPT0016600002	794d12f4-10e3-438d-8002-12fd452fa228	cef028fb-40ef-4a68-b75f-a8b9bb6055c3.wgs.ASCAT.gene_level.copy_number_variation.tsv	b861f80fcec8f1dc08c98f0b44916bde	3483615
87e47189-6b3d-4fbe-aa17-a6327158df90	d173182c-b462-476a-b1ce-eb208539c4b0.rna_seq.augmented_star_gene_counts.tsv	39027809d6f0cf7f2175a2ada1c1414b	4231636	validated	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-01178	C3N-01178-02	Primary Tumor	star_count	CPT0078990006	b85ed8e6-8d4e-4b07-90df-6d83d333c8db	cf2adf6b-b695-4b5f-9799-60ddd196904b.rna_seq.star_gene_counts.tsv.gz	4d1d2b648a5e7585612943f01c877f06	418487
87f31a38-5b79-40bd-b639-bd692be03729	987cf9f2-7de3-41bc-ae74-306658503195.wxs.aliquot_ensemble_masked.maf.gz	c6b57a4951c1fb088f9b28b77b164128	5663	validated	Simple Nucleotide Variation	Masked Somatic Mutation	CPTAC-3	C3L-03394	C3L-03394-03, C3L-03394-31	Primary Tumor, Blood Derived Normal	wxs_public_maf	CPT0224460007,CPT0226210002	6038c878-c134-46f4-862b-58597dc9f0a2	741b5013-dd7b-4be7-b690-49b6ca4a5dc9.wxs.aliquot_ensemble_masked.maf.gz	1ae41917bc687538e8b69101183ba8a3	4899
88148e22-b07c-458f-a1de-827c33f31229	CPTAC-3.50efbb25-baf6-4b9d-9606-c5f151c8c092.arriba.rna_fusion.bedpe	ea1e3d47248f86093ae1084aaf635f8c	684	validated	Structural Variation	Transcript Fusion	CPTAC-3	11LU035	2f2e5477-42a4-4906-a943-bf7f80	Primary Tumor	arriba_bedpe	CPT0051690007	c6576b76-a704-4a0d-89ff-c71bc4479aaa	e6fc8980-9291-4b07-94a4-895e20b7bd72.arriba.rna_fusion.bedpe	ea1e3d47248f86093ae1084aaf635f8c	684
882040f9-f336-48b4-bdbe-08e198927f3f	4b05fe2e-87b4-4a0e-9d8f-bca88c29b58e.rna_seq.star_splice_junctions.tsv.gz	87f49aebee0540d0eaa507ef9df32c59	3596260	validated	Transcriptome Profiling	Splice Junction Quantification	CPTAC-3	C3N-02769	C3N-02769-02	Primary Tumor	splice_junction	CPT0205570006	066d0c1d-0373-47a1-ac39-ba6e7715e5a0	cbdd0de2-aa21-47e8-b052-b84f5764e9b3.rna_seq.star_splice_junctions.tsv.gz	37cf33eef3786838592cc6b898ffb0c1	3550816
